Symbol,Name,Call,Put,Tot,Days,Tot ADV,Call ADV,Put ADV,,
BGS,B&G Foods Inc,"1,042",307,"1,349",20,67,52,15,,
TRTN,Triton International Ltd/Bermuda,880,467,"1,347",20,67,44,23,,
LGFB,LGF Bancorp Inc,"1,333",10,"1,343",20,67,67,1,,
BPOP,Popular Inc,307,"1,035","1,342",20,67,15,52,,
FCEL,FuelCell Energy Inc,"1,163",178,"1,341",20,67,58,9,,
LBTYA,Liberty Global PLC,712,626,"1,338",20,67,36,31,,
BGC,General Cable Corp,"1,214",123,"1,337",20,67,61,6,,
IBN,ICICI Bank Ltd,975,355,"1,330",20,67,49,18,,
RMD,ResMed Inc,"1,215",100,"1,315",20,66,61,5,,
BSM,Black Stone Minerals LP,"1,098",215,"1,313",20,66,55,11,,
AGEN,Agenus Inc,"1,244",68,"1,312",20,66,62,3,,
VEON,VEON Ltd,525,776,"1,301",20,65,26,39,,
MTH,Meritage Homes Corp,"1,212",88,"1,300",20,65,61,4,,
GHL,Greenhill & Co Inc,246,"1,050","1,296",20,65,12,53,,
FN,Fabrinet,932,356,"1,288",20,64,47,18,,
AR,Antero Resources Corp,905,373,"1,278",20,64,45,19,,
LYG,Lloyds Banking Group PLC,"1,009",265,"1,274",20,64,50,13,,
ANDX,Andeavor Logistics LP,"1,163",105,"1,268",20,63,58,5,,
VNET,21Vianet Group Inc,834,433,"1,267",20,63,42,22,,
ODP,Office Depot Inc,641,626,"1,267",20,63,32,31,,
MMC,Marsh & McLennan Cos Inc,"1,030",233,"1,263",20,63,52,12,,
NVCR,Novocure Ltd,729,527,"1,256",20,63,36,26,,
CNP,CenterPoint Energy Inc,445,810,"1,255",20,63,22,41,,
GERN,Geron Corp,"1,019",234,"1,253",20,63,51,12,,
GTLS,Chart Industries Inc,199,"1,052","1,251",20,63,10,53,,
WBC,WABCO Holdings Inc,602,648,"1,250",20,63,30,32,,
LOCO,El Pollo Loco Holdings Inc,686,556,"1,242",20,62,34,28,,
NH,NantHealth Inc,234,"1,008","1,242",20,62,12,50,,
RDWR,Radware Ltd,789,451,"1,240",20,62,39,23,,
BDX,Becton Dickinson and Co,643,597,"1,240",20,62,32,30,,
SKM,SK Telecom Co Ltd,"1,116",120,"1,236",20,62,56,6,,
SAIC,Science Applications International Corp,946,287,"1,233",20,62,47,14,,
OMEX,Odyssey Marine Exploration Inc,468,764,"1,232",20,62,23,38,,
BHGE,Baker Hughes a GE Co,438,792,"1,230",20,62,22,40,,
MEOH,Methanex Corp,"1,040",189,"1,229",20,61,52,9,,
HRTX,Heron Therapeutics Inc,921,308,"1,229",20,61,46,15,,
NCR,NCR Corp,933,295,"1,228",20,61,47,15,,
IPG,Interpublic Group of Cos Inc/The,572,655,"1,227",20,61,29,33,,
CP,Canadian Pacific Railway Ltd,580,645,"1,225",20,61,29,32,,
STOR,STORE Capital Corp,822,402,"1,224",20,61,41,20,,
BPT,BP Prudhoe Bay Royalty Trust,682,525,"1,207",20,60,34,26,,
LKQ,LKQ Corp,"1,106",95,"1,201",20,60,55,5,,
MTN,Vail Resorts Inc,470,728,"1,198",20,60,24,36,,
UFS,Domtar Corp,"1,037",159,"1,196",20,60,52,8,,
HDB,HDFC Bank Ltd,893,302,"1,195",20,60,45,15,,
GPRE,Green Plains Inc,931,260,"1,191",20,60,47,13,,
PSTI,Pluristem Therapeutics Inc,"1,191",0,"1,191",20,60,60,0,,
VRSK,Verisk Analytics Inc,86,"1,099","1,185",20,59,4,55,,
NUS,Nu Skin Enterprises Inc,576,608,"1,184",20,59,29,30,,
IPHI,Inphi Corp,911,272,"1,183",20,59,46,14,,
CMD,Cantel Medical Corp,28,"1,152","1,180",20,59,1,58,,
VRSN,VeriSign Inc,"1,006",170,"1,176",20,59,50,9,,
UBS,UBS Group AG,"1,036",139,"1,175",20,59,52,7,,
SKYW,SkyWest Inc,"1,140",34,"1,174",20,59,57,2,,
JELD,JELD-WEN Holding Inc,"1,073",99,"1,172",20,59,54,5,,
BLMN,Bloomin' Brands Inc,193,979,"1,172",20,59,10,49,,
FENG,Phoenix New Media Ltd,500,670,"1,170",20,59,25,34,,
PGH,Pengrowth Energy Corp,"1,094",75,"1,169",20,58,55,4,,
INOV,Inovalon Holdings Inc,"1,074",95,"1,169",20,58,54,5,,
TEL,TE Connectivity Ltd,944,222,"1,166",20,58,47,11,,
AYI,Acuity Brands Inc,585,577,"1,162",20,58,29,29,,
LXRX,Lexicon Pharmaceuticals Inc,366,796,"1,162",20,58,18,40,,
ECL,Ecolab Inc,908,247,"1,155",20,58,45,12,,
EXK,Endeavour Silver Corp,670,483,"1,153",20,58,34,24,,
HST,Host Hotels & Resorts Inc,767,385,"1,152",20,58,38,19,,
BDSI,BioDelivery Sciences International Inc,875,274,"1,149",20,57,44,14,,
XONE,ExOne Co/The,343,806,"1,149",20,57,17,40,,
AMSC,American Superconductor Corp,"1,076",71,"1,147",20,57,54,4,,
AVAV,Aerovironment Inc,694,453,"1,147",20,57,35,23,,
MULE,MuleSoft Inc,623,519,"1,142",20,57,31,26,,
CHE,Chemed Corp,10,"1,130","1,140",20,57,1,57,,
TK,Teekay Corp,573,565,"1,138",20,57,29,28,,
HLT,Hilton Worldwide Holdings Inc,293,845,"1,138",20,57,15,42,,
KRO,Kronos Worldwide Inc,367,769,"1,136",20,57,18,38,,
CDXC,ChromaDex Corp,"1,129",5,"1,134",20,57,56,0,,
HQY,HealthEquity Inc,520,613,"1,133",20,57,26,31,,
CFG,Citizens Financial Group Inc,855,277,"1,132",20,57,43,14,,
DOX,Amdocs Ltd,652,475,"1,127",20,56,33,24,,
SNP,China Petroleum & Chemical Corp,862,264,"1,126",20,56,43,13,,
ED,Consolidated Edison Inc,714,404,"1,118",20,56,36,20,,
NAP,Navios Maritime Midstream Partners LP,834,282,"1,116",20,56,42,14,,
XIN,Xinyuan Real Estate Co Ltd,"1,037",75,"1,112",20,56,52,4,,
DHT,DHT Holdings Inc,875,234,"1,109",20,55,44,12,,
COGT,Cogint Inc,960,147,"1,107",20,55,48,7,,
BECN,Beacon Roofing Supply Inc,248,855,"1,103",20,55,12,43,,
COO,Cooper Cos Inc/The,246,857,"1,103",20,55,12,43,,
ACHC,Acadia Healthcare Co Inc,950,148,"1,098",20,55,48,7,,
ICON,Iconix Brand Group Inc,239,851,"1,090",20,55,12,43,,
TOO,Teekay Offshore Partners LP,933,154,"1,087",20,54,47,8,,
QUOT,Quotient Technology Inc,"1,082",4,"1,086",20,54,54,0,,
OR,Osisko Gold Royalties Ltd,"1,019",61,"1,080",20,54,51,3,,
CNO,CNO Financial Group Inc,"1,074",5,"1,079",20,54,54,0,,
CBG,CBRE Group Inc,327,751,"1,078",20,54,16,38,,
LH,Laboratory Corp of America Holdings,796,270,"1,066",20,53,40,14,,
DCP,DCP Midstream LP,882,183,"1,065",20,53,44,9,,
ATW,Atwood Oceanics Inc,602,460,"1,062",20,53,30,23,,
NPTN,NeoPhotonics Corp,710,350,"1,060",20,53,36,18,,
VREX,Varex Imaging Corp,"1,055",3,"1,058",20,53,53,0,,
YUME,YuMe Inc,883,175,"1,058",20,53,44,9,,
GBT,Global Blood Therapeutics Inc,870,187,"1,057",20,53,44,9,,
TREE,LendingTree Inc,361,695,"1,056",20,53,18,35,,
MKC,McCormick & Co Inc/MD,629,426,"1,055",20,53,31,21,,
CLDX,Celldex Therapeutics Inc,996,57,"1,053",20,53,50,3,,
SNDR,Schneider National Inc,989,64,"1,053",20,53,49,3,,
NGG,National Grid PLC,966,87,"1,053",20,53,48,4,,
AMPE,Ampio Pharmaceuticals Inc,"1,052",0,"1,052",20,53,53,0,,
AGI,Alamos Gold Inc,624,426,"1,050",20,53,31,21,,
OZM,Och-Ziff Capital Management Group LLC,"1,006",43,"1,049",20,52,50,2,,
NADLQ,North Atlantic Drilling Ltd,0,"1,044","1,044",20,52,0,52,,
MOH,Molina Healthcare Inc,368,674,"1,042",20,52,18,34,,
CXW,CoreCivic Inc,676,365,"1,041",20,52,34,18,,
AGU,Agrium Inc,709,331,"1,040",20,52,35,17,,
GST,Gastar Exploration Inc,"1,029",10,"1,039",20,52,51,1,,
RS,Reliance Steel & Aluminum Co,858,173,"1,031",20,52,43,9,,
MDRX,Allscripts Healthcare Solutions Inc,888,139,"1,027",20,51,44,7,,
PAYC,Paycom Software Inc,659,368,"1,027",20,51,33,18,,
PBI,Pitney Bowes Inc,582,441,"1,023",20,51,29,22,,
ACM,AECOM,896,126,"1,022",20,51,45,6,,
FTK,Flotek Industries Inc,959,62,"1,021",20,51,48,3,,
FRO,Frontline Ltd/Bermuda,949,71,"1,020",20,51,47,4,,
R,Ryder System Inc,905,114,"1,019",20,51,45,6,,
IPGP,IPG Photonics Corp,470,548,"1,018",20,51,24,27,,
MGI,MoneyGram International Inc,145,872,"1,017",20,51,7,44,,
GTY,Getty Realty Corp,"1,016",0,"1,016",20,51,51,0,,
NTLA,Intellia Therapeutics Inc,497,518,"1,015",20,51,25,26,,
ENT,Global Eagle Entertainment Inc,757,256,"1,013",20,51,38,13,,
PCOM,Points International Ltd,897,108,"1,005",20,50,45,5,,
SFR,Starwood Waypoint Homes,"1,004",0,"1,004",20,50,50,0,,
LM,Legg Mason Inc,861,136,997,20,50,43,7,,
REN,Resolute Energy Corp,622,375,997,20,50,31,19,,
KND,Kindred Healthcare Inc,620,376,996,20,50,31,19,,
ST,Sensata Technologies Holding NV,801,194,995,20,50,40,10,,
AKAO,Achaogen Inc,459,534,993,20,50,23,27,,
ABUS,Arbutus Biopharma Corp,890,102,992,20,50,45,5,,
LPLA,LPL Financial Holdings Inc,127,865,992,20,50,6,43,,
BPL,Buckeye Partners LP,433,555,988,20,49,22,28,,
SIVB,SVB Financial Group,411,577,988,20,49,21,29,,
ATSG,Air Transport Services Group Inc,725,262,987,20,49,36,13,,
VUZI,Vuzix Corp,673,313,986,20,49,34,16,,
STRL,Sterling Construction Co Inc,807,176,983,20,49,40,9,,
GLDD,Great Lakes Dredge & Dock Corp,973,8,981,20,49,49,0,,
IIVI,II-VI Inc,693,286,979,20,49,35,14,,
MPW,Medical Properties Trust Inc,653,322,975,20,49,33,16,,
NUVA,NuVasive Inc,306,666,972,20,49,15,33,,
IDXX,IDEXX Laboratories Inc,652,317,969,20,48,33,16,,
TPH,TRI Pointe Group Inc,123,843,966,20,48,6,42,,
UTHR,United Therapeutics Corp,618,346,964,20,48,31,17,,
RDNT,RadNet Inc,593,370,963,20,48,30,19,,
PHH,PHH Corp,370,593,963,20,48,19,30,,
BZH,Beazer Homes USA Inc,557,405,962,20,48,28,20,,
CPRT,Copart Inc,907,54,961,20,48,45,3,,
SONC,Sonic Corp,757,204,961,20,48,38,10,,
KS,KapStone Paper and Packaging Corp,848,111,959,20,48,42,6,,
HUBS,HubSpot Inc,676,283,959,20,48,34,14,,
EQIX,Equinix Inc,586,367,953,20,48,29,18,,
IAC,IAC/InterActiveCorp,640,311,951,20,48,32,16,,
NCMI,National CineMedia Inc,829,120,949,20,47,41,6,,
TDG,TransDigm Group Inc,209,737,946,20,47,10,37,,
MCRB,Seres Therapeutics Inc,434,510,944,20,47,22,26,,
CHS,Chico's FAS Inc,495,447,942,20,47,25,22,,
CAF,Morgan Stanley China A Share Fund Inc,748,193,941,20,47,37,10,,
ZUMZ,Zumiez Inc,654,287,941,20,47,33,14,,
BIVV,Bioverativ Inc,260,680,940,20,47,13,34,,
BRKS,Brooks Automation Inc,845,94,939,20,47,42,5,,
WU,Western Union Co/The,378,561,939,20,47,19,28,,
ALKS,Alkermes PLC,630,306,936,20,47,32,15,,
CE,Celanese Corp,610,326,936,20,47,31,16,,
ETR,Entergy Corp,839,96,935,20,47,42,5,,
AB,AllianceBernstein Holding LP,770,164,934,20,47,39,8,,
WDR,Waddell & Reed Financial Inc,715,218,933,20,47,36,11,,
SPGI,S&P Global Inc,141,789,930,20,47,7,39,,
SBAC,SBA Communications Corp,580,344,924,20,46,29,17,,
NTRS,Northern Trust Corp,592,327,919,20,46,30,16,,
AQMS,Aqua Metals Inc,529,389,918,20,46,26,19,,
ZAGG,ZAGG Inc,698,211,909,20,45,35,11,,
NDAQ,Nasdaq Inc,550,354,904,20,45,28,18,,
EXTR,Extreme Networks Inc,843,59,902,20,45,42,3,,
YRCW,YRC Worldwide Inc,566,336,902,20,45,28,17,,
VIRT,Virtu Financial Inc,616,282,898,20,45,31,14,,
JEC,Jacobs Engineering Group Inc,296,600,896,20,45,15,30,,
DEPO,Depomed Inc,250,641,891,20,45,13,32,,
CROX,Crocs Inc,645,245,890,20,45,32,12,,
GMLP,Golar LNG Partners LP,559,328,887,20,44,28,16,,
AKRX,Akorn Inc,214,670,884,20,44,11,34,,
PARR,Par Pacific Holdings Inc,840,42,882,20,44,42,2,,
ZEN,Zendesk Inc,666,216,882,20,44,33,11,,
DIN,DineEquity Inc,356,525,881,20,44,18,26,,
ERIC,Telefonaktiebolaget LM Ericsson,772,107,879,20,44,39,5,,
FGP,Ferrellgas Partners LP,697,182,879,20,44,35,9,,
TERP,TerraForm Power Inc,332,547,879,20,44,17,27,,
BMO,Bank of Montreal,541,335,876,20,44,27,17,,
TGB,Taseko Mines Ltd,792,83,875,20,44,40,4,,
CYS,CYS Investments Inc,849,24,873,20,44,42,1,,
LOGI,Logitech International SA,639,232,871,20,44,32,12,,
RNG,RingCentral Inc,372,499,871,20,44,19,25,,
AFMD,Affimed NV,817,50,867,20,43,41,3,,
TTS,Tile Shop Holdings Inc,289,577,866,20,43,14,29,,
QUIK,QuickLogic Corp,810,54,864,20,43,41,3,,
CRBP,Corbus Pharmaceuticals Holdings Inc,745,119,864,20,43,37,6,,
HOV,Hovnanian Enterprises Inc,639,225,864,20,43,32,11,,
PRO,PROS Holdings Inc,339,525,864,20,43,17,26,,
BLKB,Blackbaud Inc,44,819,863,20,43,2,41,,
AMRS,Amyris Inc,855,5,860,20,43,43,0,,
GLYC,GlycoMimetics Inc,737,123,860,20,43,37,6,,
MTW,Manitowoc Co Inc/The,576,279,855,20,43,29,14,,
UIS,Unisys Corp,206,649,855,20,43,10,32,,
TWO,Two Harbors Investment Corp,623,229,852,20,43,31,11,,
GGAL,Grupo Financiero Galicia SA,435,413,848,20,42,22,21,,
GPK,Graphic Packaging Holding Co,818,26,844,20,42,41,1,,
DEO,Diageo PLC,594,249,843,20,42,30,12,,
SPH,Suburban Propane Partners LP,334,509,843,20,42,17,25,,
ARLZ,Aralez Pharmaceuticals Inc,837,5,842,20,42,42,0,,
OCUL,Ocular Therapeutix Inc,566,272,838,20,42,28,14,,
SSP,EW Scripps Co/The,590,247,837,20,42,30,12,,
PFG,Principal Financial Group Inc,798,38,836,20,42,40,2,,
AMAG,AMAG Pharmaceuticals Inc,641,191,832,20,42,32,10,,
SWIR,Sierra Wireless Inc,571,255,826,20,41,29,13,,
OFG,OFG Bancorp,20,805,825,20,41,1,40,,
APOG,Apogee Enterprises Inc,449,374,823,20,41,22,19,,
INST,Instructure Inc,813,9,822,20,41,41,0,,
ITCI,Intra-Cellular Therapies Inc,377,445,822,20,41,19,22,,
RPM,RPM International Inc,305,513,818,20,41,15,26,,
AAWW,Atlas Air Worldwide Holdings Inc,531,283,814,20,41,27,14,,
AER,AerCap Holdings NV,671,142,813,20,41,34,7,,
ACLS,Axcelis Technologies Inc,421,388,809,20,40,21,19,,
VAC,Marriott Vacations Worldwide Corp,304,505,809,20,40,15,25,,
SNV,Synovus Financial Corp,716,89,805,20,40,36,4,,
TA,TravelCenters of America LLC,753,51,804,20,40,38,3,,
BVN,Cia de Minas Buenaventura SAA,101,698,799,20,40,5,35,,
MOBL,MobileIron Inc,692,105,797,20,40,35,5,,
ORBK,Orbotech Ltd,750,45,795,20,40,38,2,,
SCCO,Southern Copper Corp,593,202,795,20,40,30,10,,
FIG,Fortress Investment Group LLC,265,524,789,20,39,13,26,,
SFUN,Fang Holdings Ltd,741,45,786,20,39,37,2,,
HRS,Harris Corp,689,97,786,20,39,34,5,,
LGIH,LGI Homes Inc,744,41,785,20,39,37,2,,
BTE,Baytex Energy Corp,722,63,785,20,39,36,3,,
WOR,Worthington Industries Inc,549,231,780,20,39,27,12,,
DLB,Dolby Laboratories Inc,688,90,778,20,39,34,5,,
KLIC,Kulicke & Soffa Industries Inc,577,201,778,20,39,29,10,,
ARE,Alexandria Real Estate Equities Inc,443,330,773,20,39,22,17,,
OAK,Oaktree Capital Group LLC,160,613,773,20,39,8,31,,
SPB,Spectrum Brands Holdings Inc,645,126,771,20,39,32,6,,
IRWD,Ironwood Pharmaceuticals Inc,642,129,771,20,39,32,6,,
GALT,Galectin Therapeutics Inc,549,221,770,20,39,27,11,,
LN,LINE Corp,664,103,767,20,38,33,5,,
EGRX,Eagle Pharmaceuticals Inc/DE,573,192,765,20,38,29,10,,
HCC,Warrior Met Coal Inc,607,157,764,20,38,30,8,,
MCF,Contango Oil & Gas Co,755,8,763,20,38,38,0,,
CLNS,Colony NorthStar Inc,588,175,763,20,38,29,9,,
BERY,Berry Global Group Inc,19,741,760,20,38,1,37,,
CRIS,Curis Inc,692,67,759,20,38,35,3,,
NVMI,Nova Measuring Instruments Ltd,406,353,759,20,38,20,18,,
COHU,Cohu Inc,449,309,758,20,38,22,15,,
CLB,Core Laboratories NV,442,316,758,20,38,22,16,,
LYV,Live Nation Entertainment Inc,606,148,754,20,38,30,7,,
JAZZ,Jazz Pharmaceuticals PLC,389,364,753,20,38,19,18,,
PDCO,Patterson Cos Inc,446,304,750,20,38,22,15,,
HSIC,Henry Schein Inc,337,413,750,20,38,17,21,,
SA,Seabridge Gold Inc,486,263,749,20,37,24,13,,
AMCN,AirMedia Group Inc,703,45,748,20,37,35,2,,
ADAP,Adaptimmune Therapeutics Plc,548,196,744,20,37,27,10,,
LLNW,Limelight Networks Inc,741,1,742,20,37,37,0,,
NTRI,Nutrisystem Inc,363,378,741,20,37,18,19,,
OTIC,Otonomy Inc,648,90,738,20,37,32,5,,
NOAH,Noah Holdings Ltd,705,32,737,20,37,35,2,,
BREW,Craft Brew Alliance Inc,567,170,737,20,37,28,9,,
GOV,Government Properties Income Trust,555,182,737,20,37,28,9,,
SYT,Syngenta AG,709,26,735,20,37,35,1,,
HLX,Helix Energy Solutions Group Inc,650,82,732,20,37,33,4,,
SNX,SYNNEX Corp,348,383,731,20,37,17,19,,
CSTE,Caesarstone Ltd,702,28,730,20,37,35,1,,
KPTI,Karyopharm Therapeutics Inc,672,58,730,20,37,34,3,,
NVGS,Navigator Holdings Ltd,659,71,730,20,37,33,4,,
RRD,RR Donnelley & Sons Co,612,116,728,20,36,31,6,,
ARLP,Alliance Resource Partners LP,598,130,728,20,36,30,7,,
CPRX,Catalyst Pharmaceuticals Inc,466,261,727,20,36,23,13,,
HEI,HEICO Corp,415,312,727,20,36,21,16,,
BGCP,BGC Partners Inc,664,60,724,20,36,33,3,,
GPL,Great Panther Silver Ltd,703,16,719,20,36,35,1,,
MDR,McDermott International Inc,673,42,715,20,36,34,2,,
FBP,First BanCorp/Puerto Rico,10,705,715,20,36,1,35,,
FOR,Forestar Group Inc,122,591,713,20,36,6,30,,
BV,Bazaarvoice Inc,72,641,713,20,36,4,32,,
CLNE,Clean Energy Fuels Corp,551,161,712,20,36,28,8,,
BCOR,Blucora Inc,598,113,711,20,36,30,6,,
AAN,Aaron's Inc,381,329,710,20,36,19,16,,
WRLD,World Acceptance Corp,295,412,707,20,35,15,21,,
ALRM,Alarm.com Holdings Inc,506,200,706,20,35,25,10,,
ACOR,Acorda Therapeutics Inc,232,473,705,20,35,12,24,,
XLRN,Acceleron Pharma Inc,132,571,703,20,35,7,29,,
SB,Safe Bulkers Inc,687,12,699,20,35,34,1,,
WG,Willbros Group Inc,639,60,699,20,35,32,3,,
GPN,Global Payments Inc,387,312,699,20,35,19,16,,
AVB,AvalonBay Communities Inc,214,484,698,20,35,11,24,,
BGFV,Big 5 Sporting Goods Corp,628,69,697,20,35,31,3,,
GLBL,TerraForm Global Inc,569,126,695,20,35,28,6,,
BLDR,Builders FirstSource Inc,627,66,693,20,35,31,3,,
CNDT,Conduent Inc,496,196,692,20,35,25,10,,
ZG,Zillow Group Inc,476,214,690,20,35,24,11,,
TEN,Tenneco Inc,624,65,689,20,34,31,3,,
VNO,Vornado Realty Trust,179,510,689,20,34,9,26,,
STWD,Starwood Property Trust Inc,298,386,684,20,34,15,19,,
XOG,Extraction Oil & Gas Inc,605,76,681,20,34,30,4,,
NVLN,Novelion Therapeutics Inc,660,20,680,20,34,33,1,,
SAM,Boston Beer Co Inc/The,326,353,679,20,34,16,18,,
VSLR,Vivint Solar Inc,298,380,678,20,34,15,19,,
RESI,Altisource Residential Corp,0,678,678,20,34,0,34,,
SDLP,Seadrill Partners LLC,575,96,671,20,34,29,5,,
FLS,Flowserve Corp,580,90,670,20,34,29,5,,
ROYT,Pacific Coast Oil Trust,670,0,670,20,34,34,0,,
KN,Knowles Corp,574,94,668,20,33,29,5,,
DXC,DXC Technology Co,226,440,666,20,33,11,22,,
BJRI,BJ's Restaurants Inc,336,325,661,20,33,17,16,,
AMX,America Movil SAB de CV,156,501,657,20,33,8,25,,
GEL,Genesis Energy LP,531,125,656,20,33,27,6,,
SOHU,Sohu.com Inc,520,136,656,20,33,26,7,,
COMM,CommScope Holding Co Inc,480,176,656,20,33,24,9,,
APH,Amphenol Corp,562,92,654,20,33,28,5,,
COUP,Coupa Software Inc,357,297,654,20,33,18,15,,
EEP,Enbridge Energy Partners LP,292,360,652,20,33,15,18,,
MAC,Macerich Co/The,168,484,652,20,33,8,24,,
ARCO,Arcos Dorados Holdings Inc,160,490,650,20,33,8,25,,
GROW,US Global Investors Inc,528,121,649,20,32,26,6,,
HABT,Habit Restaurants Inc/The,522,126,648,20,32,26,6,,
ORAN,Orange SA,450,196,646,20,32,23,10,,
PRAA,PRA Group Inc,95,550,645,20,32,5,28,,
SALT,Scorpio Bulkers Inc,188,456,644,20,32,9,23,,
PLNT,Planet Fitness Inc,535,108,643,20,32,27,5,,
IOVA,Iovance Biotherapeutics Inc,476,165,641,20,32,24,8,,
EXR,Extra Space Storage Inc,556,81,637,20,32,28,4,,
TRQ,Turquoise Hill Resources Ltd,637,0,637,20,32,32,0,,
ATRS,Antares Pharma Inc,427,208,635,20,32,21,10,,
AXTI,AXT Inc,490,143,633,20,32,25,7,,
SREV,ServiceSource International Inc,632,0,632,20,32,32,0,,
ANSS,ANSYS Inc,303,328,631,20,32,15,16,,
CTLT,Catalent Inc,47,583,630,20,32,2,29,,
ORC,Orchid Island Capital Inc,419,210,629,20,31,21,11,,
LEG,Leggett & Platt Inc,369,260,629,20,31,18,13,,
NAO,Nordic American Offshore Ltd,489,137,626,20,31,24,7,,
AI,Arlington Asset Investment Corp,428,198,626,20,31,21,10,,
AON,Aon PLC,452,171,623,20,31,23,9,,
TWNK,Hostess Brands Inc,360,262,622,20,31,18,13,,
AWK,American Water Works Co Inc,486,135,621,20,31,24,7,,
SND,Smart Sand Inc,595,25,620,20,31,30,1,,
SORL,SORL Auto Parts Inc,580,40,620,20,31,29,2,,
TCAP,Triangle Capital Corp,466,153,619,20,31,23,8,,
RT,Ruby Tuesday Inc,603,14,617,20,31,30,1,,
BLL,Ball Corp,468,149,617,20,31,23,7,,
MANT,ManTech International Corp/VA,549,66,615,20,31,27,3,,
VRNT,Verint Systems Inc,332,283,615,20,31,17,14,,
TEO,Telecom Argentina SA,188,427,615,20,31,9,21,,
ZBRA,Zebra Technologies Corp,325,289,614,20,31,16,14,,
AL,Air Lease Corp,435,175,610,20,31,22,9,,
FMI,Foundation Medicine Inc,385,225,610,20,31,19,11,,
GOGL,Golden Ocean Group Ltd,558,49,607,20,30,28,2,,
CGI,Celadon Group Inc,451,156,607,20,30,23,8,,
PTX,Pernix Therapeutics Holdings Inc,484,122,606,20,30,24,6,,
WSR,Whitestone REIT,347,257,604,20,30,17,13,,
MDSO,Medidata Solutions Inc,355,248,603,20,30,18,12,,
ATGE,Adtalem Global Education Inc,9,594,603,20,30,0,30,,
VOXX,VOXX International Corp,483,117,600,20,30,24,6,,
LPCN,Lipocine Inc,93,507,600,20,30,5,25,,
LSCC,Lattice Semiconductor Corp,444,155,599,20,30,22,8,,
CNNX,Cone Midstream Partners LP,481,117,598,20,30,24,6,,
UIHC,United Insurance Holdings Corp,50,547,597,20,30,3,27,,
GNTX,Gentex Corp,359,237,596,20,30,18,12,,
PEI,Pennsylvania Real Estate Investment Trust,254,342,596,20,30,13,17,,
ABMD,ABIOMED Inc,393,202,595,20,30,20,10,,
SPR,Spirit AeroSystems Holdings Inc,151,442,593,20,30,8,22,,
MNRO,Monro Inc,572,20,592,20,30,29,1,,
AVXL,Anavex Life Sciences Corp,570,21,591,20,30,29,1,,
PLD,Prologis Inc,488,103,591,20,30,24,5,,
VER,VEREIT Inc,194,393,587,20,29,10,20,,
MCRI,Monarch Casino & Resort Inc,75,502,577,20,29,4,25,,
GMED,Globus Medical Inc,543,33,576,20,29,27,2,,
VOYA,Voya Financial Inc,511,65,576,20,29,26,3,,
TUP,Tupperware Brands Corp,306,270,576,20,29,15,14,,
IRTC,iRhythm Technologies Inc,262,312,574,20,29,13,16,,
HDP,Hortonworks Inc,520,53,573,20,29,26,3,,
PDLI,PDL BioPharma Inc,526,45,571,20,29,26,2,,
CAI,CAI International Inc,243,325,568,20,28,12,16,,
BTX,BioTime Inc,10,558,568,20,28,1,28,,
CA,CA Inc,342,225,567,20,28,17,11,,
ADXS,Advaxis Inc,374,192,566,20,28,19,10,,
PDCE,PDC Energy Inc,237,329,566,20,28,12,16,,
MSB,Mesabi Trust,467,98,565,20,28,23,5,,
PAGP,Plains GP Holdings LP,448,116,564,20,28,22,6,,
AXU,Alexco Resource Corp,564,0,564,20,28,28,0,,
SRE,Sempra Energy,533,28,561,20,28,27,1,,
VCEL,Vericel Corp,489,72,561,20,28,24,4,,
FISV,Fiserv Inc,471,89,560,20,28,24,4,,
IBKC,IBERIABANK Corp,547,12,559,20,28,27,1,,
IRM,Iron Mountain Inc,338,221,559,20,28,17,11,,
ATU,Actuant Corp,76,479,555,20,28,4,24,,
JOE,St Joe Co/The,441,112,553,20,28,22,6,,
TICC,TICC Capital Corp,79,474,553,20,28,4,24,,
AXAS,Abraxas Petroleum Corp,550,2,552,20,28,28,0,,
LAYN,Layne Christensen Co,468,84,552,20,28,23,4,,
ATUS,Altice USA Inc,152,400,552,20,28,8,20,,
GSM,Ferroglobe PLC,483,67,550,20,28,24,3,,
VG,Vonage Holdings Corp,435,115,550,20,28,22,6,,
LLL,L3 Technologies Inc,347,202,549,20,27,17,10,,
NYMX,Nymox Pharmaceutical Corp,186,362,548,20,27,9,18,,
CQP,Cheniere Energy Partners LP,435,112,547,20,27,22,6,,
FRAC,Keane Group Inc,111,436,547,20,27,6,22,,
SJT,San Juan Basin Royalty Trust,367,179,546,20,27,18,9,,
ALDR,Alder Biopharmaceuticals Inc,441,102,543,20,27,22,5,,
RICE,Rice Energy Inc,323,220,543,20,27,16,11,,
ARA,American Renal Associates Holdings Inc,296,247,543,20,27,15,12,,
BHF,Brighthouse Financial Inc,235,305,540,20,27,12,15,,
LKSD,LSC Communications Inc,198,338,536,20,27,10,17,,
NSU,Nevsun Resources Ltd,307,228,535,20,27,15,11,,
CALD,Callidus Software Inc,225,310,535,20,27,11,16,,
ACCO,ACCO Brands Corp,535,0,535,20,27,27,0,,
FCN,FTI Consulting Inc,42,492,534,20,27,2,25,,
DDR,DDR Corp,385,148,533,20,27,19,7,,
UL,Unilever PLC,379,154,533,20,27,19,8,,
WLK,Westlake Chemical Corp,511,21,532,20,27,26,1,,
ORI,Old Republic International Corp,280,252,532,20,27,14,13,,
AINV,Apollo Investment Corp,326,204,530,20,27,16,10,,
